"GGM Capital","ggm-capital"
"Bay Media","bay-media"
"PWC","pwc"
"Sovereign Bank","sovereign-bank"
"Renaissance Venture Capital Fund","renaissance-venture-capital-fund"
"Advisors Mortgage Group","advisors-mortgage-group"
"Baxter Ventures","baxter-ventures"
"Clarion Direct Investment","clarion-direct-investment"
"Izurium Capital","izurium-capital"
"Themes Investment Partners","themes-investment-partners"
"Tictrac","tictrac"
"Groventia","groventia"
"Calvert Enterpriises","calvert-enterpriises"
"Jefferies & Company","jefferies-company"
"Sidecar Angels","sidecar-angels"
"RedInvest","redinvest"
"Compass Partners","compass-partners"
"Angyal Capital","angyal-capital"
"KG Investment, LLC","kg-investment-llc"
"Please Remove Error","please-remove-error"
"Please Remove Error2","please-remove-error2"
"Trigger Media","trigger-media"
"Cantor Ventures","cantor-ventures"
"West End Holdings","west-end-holdings"
"Ribbit Capital","ribbit-capital"
"Santerra Participacoes Ltda","santerra-participacoes-ltda"
"Intersection Health Partners","intersection-health-partners"
"CVT Ventures","cvt-ventures"
"Team Ventures","team-ventures"
"Broadhead Ventures","broadhead-ventures"
"Singhome Fund","singhome-fund"
"Thayer Ventures","thayer-ventures"
"S-Cubed Capital","s-cubed-capital"
"Krantz Holdings","krantz-holdings"
"VKRM Ventures","vkrm-ventures"
"iCamp","icamp"
"Prana Holdings","prana-holdings"
"CHV Ventures","chv-ventures"
"RainMaker Securities","rainmaker-securities"
"Laplapa","laplapa"
"GREE Ventures","gree-ventures"
"NTT Investment-Partners","ntt-investment-partners"
"GMR Transcription","gmr-transcription"
"Waisbein Fund","waisbein-fund"
"Kelvin Capital","kelvin-capital"
"SeriesG","seriesg"
"Asclepios Biosearch","asclepios-biosearch"
"GMRT","gmrt"
"Hopen Life Science Ventures","hopen-life-science-ventures"
"SWMF Life Science Fund","swmf-life-science-fund"
"holtzbrinck.net","holtzbrinck-net"
"Eurocoyal","eurocoyal"
"University of Melbourne Endowment fund","university-of-melbourne-endowment-fund"
"AngelPrime","angelprime"
"Talus Holdings","talus-holdings"
"GSO ","gso"
"iOption Group LTD","ioption-group-ltd"
"Moto Daytona","moto-daytona"
"Gateway Commercial Finance","gateway-commercial-finance"
"Silicon Badia","silicon-badia"
"Synetro Group","synetro-group"
"1in10 Ventures","1in10-ventures"
"GENIAUS","geniaus"
"H&Q Healthcare Investors","h-q-healthcare-investors"
"H&Q Life Sciences Investors","h-q-life-sciences-investors"
"Miura Global Management","miura-global-management"
"Venture Tech Associates","venture-tech-associates"
"Rethink Education","rethink-education"
"Patient Capital Collaborative","patient-capital-collaborative"
"International Financial Service","international-financial-service"
"BdAD","bdad"
"VoiceLync","voicelync"
"F�rsta Entrepren�rsfonden","frsta-entreprenrsfonden-2"
"Folio Ventures ","folio-ventures"
"Shutterscene.com","shutterscene-com"
"LABACA Venture Capital","labaca-venture-capital"
"Tenshi Peak Ventures","tenshi-peak-ventures"
"Security Research Associates","security-research-associates"
"Jimmy Adams","jimmy-adams"
"Peritus Group (Capital)","peritus-group-capital"
"GLSE","glse"
"Ark Challenge","ark-challenge"
"Artists and Instigators","artists-and-instigators"
"Quorumm Venture Partners","quorumm-venture-partners"
"Instapps","instapps"
"Sofina","sofina"
"Go Beyond","go-beyond"
"Augury Capital","augury-capital"
"Link-age Ventures","link-age-ventures"
"Bee Partners","bee-partners"
"Double M Capital","double-m-capital"
"Fundaci�n Chile","fundacin-chile"
"Technomark Consulting Ltd","technomark-consulting-ltd"
"Morgan Stanley International","morgan-stanley-international"
"Quantum Global Gruppe","quantum-global-gruppe"
"Recruit Strategic Partners","recruit-strategic-partners"
"remove_later1","remove-later1"
"remove_later2","remove-later2"
"Text Loans UK","text-loans-uk"
"TxtLoan","txtloan"
"founder's Capital","founders-capital"
"Axel Johnson","axel-johnson"
"Liberty City Ventures","liberty-city-ventures"
"CalSTRS","calstrs"
"3x5 Special Opportunity Partners","3x5-special-opportunity-partners"
"Salem Partners","salem-partners"
"3T Capital","3t-capital"
"Merieux Developpement","merieux-developpement"
"Aquasourca","aquasourca"
"Texas Entrepreneur Networks","texas-entrepreneur-networks"
"Precedent Investments","precedent-investments"
"Navitrio","navitrio"
"DRAW","draw"
"The Bollard Group","the-bollard-group"
"EJ Funds","ej-funds"
"Kuzari Group","kuzari-group"
"IMI.VC","imi-vc"
"Vickers Venture","vickers-venture"
"Credit Suisse via SVC AG","credit-suisse-via-svc-ag"
"Eurofin Ventures","eurofin-ventures"
"East Valley Ventures","east-valley-ventures"
"National Research Foundation","national-research-foundation"
"venture partners","venture-partners-2"
"Yumedeals","yumedeals"
"Tron Capital","tron-capital"
"Branford Castle Private Equity","branford-castle-private-equity"
"Startup Alliance","startup-alliance"
"Redpoint eVentures Brazil","redpoint-eventures-brazil"
"Canyon Creek Capital","canyon-creek-capital"
"Karlin Ventures","karlin-ventures"
"n/ab","n-ab"
"n/aa","n-aa"
"SharesPost Investment Management","sharespost-investment-management"
"iMerge Advisors","imerge-advisors"
"B Dash Ventures","b-dash-ventures"
"BIGLOBE Capital","biglobe-capital"
"Gumi Ventures","gumi-ventures"
"MusiGraphics Advertising","musigraphics-advertising"
"Riyadh Valley Company","riyadh-valley-company"
"Altimeter Capital","altimeter-capital"
"Archimedia Investments","archimedia-investments"
"LaunchTime","launchtime"
"CHP","chp"
"Camp One Ventures","camp-one-ventures"
"Biotechnology Value Fund","biotechnology-value-fund"
"Allegro Venture Partners","allegro-venture-partners"
"LAUNCHub","launchub"
"Berrier Capital","berrier-capital"
"HFG Wealth Management","hfg-wealth-management"
"Big Sur Ventures","big-sur-ventures"
"Necotium","necotium"
"Crystal Horse Investments","crystal-horse-investments"
"JCB Investments","jcb-investments"
"La Jolla Holding","la-jolla-holding"
"ISF Capital D�veloppement 2015","isf-capital-dveloppement-2015"
"WFA Global Investments","wfa-global-investments"
"OPCVM 360","opcvm-360"
"Pacific Advantage Capital","pacific-advantage-capital"
"Duet Partners Ltd","duet-partners-ltd-2"
"ELIAN INVESTMENT","elian-investment"
"VMS Capital","vms-capital"
"Euroserve GmbH","euroserve-gmbh"
"GMPVC","gmpvc"
"Liberty Global Ventures","liberty-global-ventures"
"Mundivox","mundivox"
"Good Works Ventures","good-works-ventures"
"Agate Medical Investments","agate-medical-investments"
"MTECHNOLOGY LTD","mtechnology-ltd"
"Xerox UK Ltd","xerox-uk-ltd"
"Lion Fund","lion-fund"
"Deciens Capital","deciens-capital"
"Inimiti","inimiti"
"Cedar St Capital","cedar-st-capital"
"Trebuchet Investments","trebuchet-investments"
"Padova Investments","padova-investments"
"Jumpstart Capital","jumpstart-capital"
"Fraser McCombs Capital","fraser-mccombs-capital"
"Windsor Brokers","windsor-brokers"
"Arpheus GmbH","arpheus-gmbh"
"YC W'11","yc-w11"
"UK Financials","uk-financials-ltd"
"Fundaci�n Jos� Manuel Entrecanales","fundacin-jos-manuel-entrecanales"
"iBank","ibank"
"Red Sea Venture Partners","red-sea-venture-partners"
"Online generics ","online-generics"
"Naive Angels","naive-angels"
"Militello Capital","militello-capital"
"Adventure Capital","adventure-capital"
"Martlet","martlet"
"Harland Financial Solutions","harland-financial-solutions"
"New World Innovation","new-world-innovation"
"Northeast Community Federal Credit Union","northeast-community-federal-credit-union"
"SBI","sbi"
"E Synergy","e-synergy-2"
"NISPO Funds Ltd","nispo-funds-ltd"
"Silvercrest Asset Management Group","silvercrest-asset-management-group"
"Jumpstart Ventures","jumpstart-ventures"
"Jade Global Investments","jade-global-investments"
"Sparkasse Mecklenburg-Nordwest","sparkasse-mecklenburg-nordwest"
"Landessparkasse zu Oldenburg","landessparkasse-zu-oldenburg"
"Seedstartup","seedstartup"
"Groupon","groupon-2"
"LaSalle Investment Management","lasalle-investment-management"
"Nedbank","nedbank"
"Balmoral Funds","balmoral-funds"
"ContactIDM.com","contactidm-com"
"Numoda Capital Innovations","numoda-capital-innovations"
"AZ Furnace Accelerator","az-furnace-accelerator"
"Fidelity Growth Partners Asia","fidelity-growth-partners-asia"
"Oaktree Capital Management","oaktree-capital-management"
"Pulver's Micro Angel Fund","pulvers-micro-angel-fund"
"PanAfrican Investment Co.","panafrican-investment-co"
"Mercia Fund Management ","mercia-fund-management"
"Hennessey Capital","hennessey-capital"
"Fin1","fin1"
"Fin2","fin2"
"Mediterra PE","mediterra-pe"
"LionBird","lionbird"
"eventurecat","eventurecat-corporate-finance-advisor"
"Leopard Rock Capital","leopard-rock-capital"
"Javest Investment Fund","javest-investment-fund"
"New World Private Equity","new-world-private-equity"
"TrentoRISE","trentorise"
"Techie Magazine","techie-magazine"
"Cemre Reklam","cemre-reklam"
"Social Investment Ventures LLC","social-investment-ventures-llc"
"Softbank Ventures Korea","softbank-ventures-korea"
"Tradewind Capital","tradewind-capital"
"Enerdigm Ventures","enerdigm-ventures"
"BAC Partners","bac-partners"
"online finance market","online-finance-market"
"First Generation Capital","first-generation-capital"
"Abele Ventures","abele-ventures"
"Propeller Venture Accelerator","propeller-venture-accelerator"
"India Venture Partners","india-venture-partners"
"Carrick Capital Partners","carrick-capital-partners"
"MP Beteiligungs-GmbH","mp-beteiligungs-gmbh"
"Luminor Capital","luminor-capital"
"test12","test12"
"fer12","fer12"
"TEC Ventures","tec-ventures"
"Maverick Angels","maverick-angels"
"Rockies Venture Club","rockies-venture-club"
"Startup Lisboa Tech","startup-lisboa-tech"
"JustDial.com","justdial-com"
"Frontier Investments Group","frontier-investments-group"
"Saama Capital","saama-capital"
"Innospring","innospring"
"UMIP Premier Fund","umip-premier-fund"
"Gloryhope Ventures","gloryhope-ventures"
"smartOne Prepaid, TSYS","smartone-prepaid-tsys"
"Satus VC","satus-vc"
"RTAventures","rta-ventures"
"BroadOak Capital Partners","broadoak-capital-partners"
"RSL Venture Partners","rsl-venture-partners"
"Parallel Frozen Yogurt","parallel-frozen-yogurt"
"IMR-group","imr-group"
"Geofinance S.","geofinance-s"
"MC Egypt","mc-egypt"
"US Bank","us-bank"
"Amar InfoTech","amar-infotech"
"web development outsourcing","web-development-outsourcing"
"WSO","wso"
"Lesmoir-Gordon, Boyle & Co.","lesmoir-gordon-boyle-co-limited"
"Vela Imprese","vela-imprese"
"Andena Holding","andena-holding"
"Bincot","bincot"
"for; to (do) Ventures","for-to-do-ventures"
"Kriya Connect","kriya-connect"
"see LinkedIn Profile","see-linkedin-profile"
"Amigo Loans","amigo-loans"
"Catalina Marketing","catalina-marketing"
"Vilicus Ventures","vilicus-ventures-llc"
"Prolific Venture Capital","prolific-venture-capital"
"Pangea's Edge Holdings","pangeas-edge-holdings"
"Red Dot Ventures","red-dot-ventures"
"Hudson Sloane","hudson-sloane"
"Infema","infema"
"Health Insight Capital","health-insight-capital"
"http://www.comeaufinancial.com/","http-www-comeaufinancial-com"
"Ares Capital Corporation","ares-capital-corporation"
"I'm VC","im-vc"
"Fideilty","fideilty"
"Black Rock","black-rock"
"Legal & General","legal-general"
"Cazenove","cazenove-2"
"Digital News Ventures","digital-news-ventures"
"UAE equity consortium","uae-equity-consortium"
"Roll Investments","roll-investments"
"Travellooga","travellooga"
"Beyond Digital","beyond-digital-limited"
"Quasar Ventures","quasar-ventures"
"Hedgebrook","hedgebrook"
"Angel Baez Camacho","angel-baez-camacho"
"Angel Camacho","angel-camacho"
"QuestVC","questvc"
"TMI Holding Corp.","tmi-holding-corp"
" First American Tax Defense","first-american-tax-defense"
"Narrow River Management","narrow-river-management"
"CSU, Chico","csu-chico"
"Test1","test1-2"
"Test2","test2-2"
"Middleland Capital","middleland-capital"
"Wonky Ventures","wonky-ventures"
"Trans-it Capital","trans-it-capital"
"Startup Minds","startup-minds"
"Nanabianca","nanabianca"
"Georgetown Alumni Angels","georgetown-alumni-angels"
"ASAP Handyman","asap-handyman"
"Formula VC ","formula-vc"
"stopoverresorts","stopoverresorts"
"Innopolis","innopolis"
"Sparkbox Ventures","sparkbox-ventures"
"Savitr Capital","savitr-capital"
"Sanofi","sanofi"
"Medina Capital","medina-capital"
"NAVADZ TECHNOLOGY LLC","navadz-technology-llc"
"TNF Ventures","tnf-ventures"
"WaveMaker Labs","wavemaker-labs"
"TDVF Investments","tdvf-investments"
"LMG-industri","lmg-industri"
"Colleen Pollock","colleen-pollock"
"Heather Jackson","heather-jackson"
"Allison Ferguson","allison-ferguson"
"Shannon Archer","shannon-archer"
"Kayla Shorter","kayla-shorter"
"Charlie Pollock","charlie-pollock"
"Monash Private Capital","monash-private-capital"
"OurCrowd","ourcrowd"
"Bedrocket Media Ventures","bedrocket-media-ventures"
"iVentureCapital","iventurecapital"
"Delta-V Capital","delta-v-capital"
"Queensland Investment Corporation","queensland-investment-corporation"
"NY venture fund","ny-venture-fund"
"Practica Capital","practica-capital"
"The Social Internet Fund","the-social-internet-fund"
"Downey Ventures","downey-ventures"
"KEC Holdings","kec-holdings"
"In the new collection beautiful canvas prints allocated and we can choose the most romantic design for bedroom walls, there is a special piece of artwork described as Love Island canvas prints for improved house decoration and the color combination of the","in-the-new-collection-beautiful-canvas-prints-allocated-and-we-can-choose-the-most-romantic-design-for-bedroom-walls-there-is-a-special-piece-of-artwork-described-as-love-island-canvas-prints-for-improved-house-decoration-and-the-color-combination-of-the-"
"KBC Peel Hunt","kbc-peel-hunt"
"Stephane Touboul LLC","stephane-touboul-llc"
"Crown Capital Partners","crown-capital-partners"
"VoiVoda Ventures","voivoda-ventures"
"http://galaxyphotoz.com","http-galaxyphotoz-com"
"http://www.leanneferguson.ca/","http-www-leanneferguson-ca"
"Saban Capital Group ","saban-capital-group"
"Ely Sakhai Art&Design","ely-sakhai-art-design"
"Braincapital","braincapital"
"VERT Investment Group","vert-investment-group"
"Solidus Company","solidus-company"
"Securities America Financial Corporation","securities-america-financial-corporation"
"Northwest Georgia Bank","northwest-georgia-bank"
"Rothschild R Capital","rothschild-r-capital"
"Navistar","navistar"
"Tony Stinsa","tony-stinsa"
"www.cefozyt.com","www-cefozyt-com"
"www.learntricks.in","www-learntricks-in"
"-none-","none-8"
"AGIRE","agire"
"Presentfull","presentfull"
"Fundable","fundable"
"Vintox Fund","vintox-fund"
"Colt Ventures","colt-ventures"
"H-Farm","h-farm-2"
"CalCon Mutual ","calcon-mutual"
"TriVentures","triventures"
"XT Investments","xt-investments"
"Brightstone Venture Capital","brightstone-venture-capital"
"Launchgarage","launchgarage"
"Berman Venture Capital","berman-venture-capital"
"AshHill Investments","ashhill-investments"
"Positive Stocks","positive-stocks"
"eStockz","estockz"
"DRCSystems","drcsystems"
"Irving Place Capital","irving-place-capital"
"Aviall India, The Boeing Company","aviall-india-the-boeing-company"
"TD Waterhouse","td-waterhouse"
"Client Security Fund, Nevada State Bar","client-security-fund-nevada-state-bar"
"American Association for Justice","american-association-for-justice"
"American Bar Association","american-bar-association"
"National Association of Criminal Defense Lawyers","national-association-of-criminal-defense-lawyers"
"SlickText.com","slicktext-com"
"CyclingUnderground.com","cyclingunderground-com"
"Avaya Inc","avaya-inc"
"W7 Brazil Capital","w7-brazil-capital"
"iAdam Ventures","iadam-ventures"
"Seedrs","seedrs"
"Deed","deed"
"WIT Accelerate Program","wit-accelerate-program"
"Ti23","ti23"
"NDI Healthcare Fund","ndi-healthcare-fund"
"Public Square Partners","public-square-partners"
"Gemini Investors","gemini-investors"
"Incubate Fund","incubate-fund"
"Energy Foundry","energy-foundry"
"Start Garden","start-garden"
"CT Investment Partners","ct-investment-partners-2"
"Launchpad LA","launchpadla"
"The Untitled Venture Company","the-untitled-venture-company"
"Stage1Ventures","stage1ventures"
"UBS Financial Services, Inc.","ubs-financial-services-inc"
"Frost Venture Partners, LLC","frost-venture-partners-llc"
